postcode	district	x	y	lat	lon
CF83	Cardiff	315700	188200	51.579999999999998	-3.21
CH1	Chester	339400	367600	53.200000000000003	-2.8999999999999999
CH2	Chester	342000	369200	53.210000000000001	-2.8599999999999999
CH3	Chester	345100	363600	53.159999999999997	-2.8199999999999998
CH4	Chester	337300	363900	53.159999999999997	-2.9300000000000002
CH41	Chester	331500	389100	53.390000000000001	-3.0299999999999998
CH42	Chester	332100	386900	53.369999999999997	-3.02
CH43	Chester	329600	387900	53.380000000000003	-3.0499999999999998
CH44	Chester	331100	391500	53.409999999999997	-3.0299999999999998
CH45	Chester	330200	392900	53.420000000000002	-3.0499999999999998
CH46	Chester	326200	390200	53.399999999999999	-3.1099999999999999
CH47	Chester	322300	389500	53.390000000000001	-3.1600000000000001
CH48	Chester	322200	386700	53.369999999999997	-3.1600000000000001
CH49	Chester	326700	387700	53.380000000000003	-3.1000000000000001
CH5	Chester	330500	368000	53.200000000000003	-3.04
CH6	Chester	323600	373200	53.25	-3.1400000000000001
CH60	Chester	327100	381600	53.32	-3.0899999999999999
CH61	Chester	326700	384000	53.340000000000003	-3.1000000000000001
CH62	Chester	334700	382400	53.329999999999998	-2.98
CH63	Chester	332700	383600	53.340000000000003	-3.0099999999999998
CH64	Chester	330200	377300	53.280000000000001	-3.04
CH65	Chester	339900	376000	53.270000000000003	-2.8999999999999999
CH66	Chester	337700	376000	53.270000000000003	-2.9300000000000002
CH7	Chester	324300	364200	53.159999999999997	-3.1299999999999999
CH8	Chester	317300	376800	53.280000000000001	-3.2400000000000002
CM0	Chelmsford	596200	199800	51.659999999999997	0.82999999999999996
CM1	Chelmsford	569600	208000	51.740000000000002	0.45000000000000001
CM11	Chelmsford	569300	194500	51.619999999999997	0.44
CM12	Chelmsford	567200	194900	51.619999999999997	0.40999999999999998
CM13	Chelmsford	561900	193400	51.609999999999999	0.33000000000000002
CM14	Chelmsford	558700	193600	51.609999999999999	0.28999999999999998
CM15	Chelmsford	559500	196400	51.640000000000001	0.29999999999999999
CM16	Chelmsford	546600	202300	51.700000000000003	0.12
CM17	Chelmsford	548000	210200	51.770000000000003	0.14000000000000001
CM18	Chelmsford	545400	208500	51.75	0.10000000000000001
CM19	Chelmsford	543200	208900	51.759999999999998	0.070000000000000007
CM2	Chelmsford	571800	205500	51.719999999999999	0.47999999999999998
CM20	Chelmsford	545200	210600	51.770000000000003	0.10000000000000001
CM21	Chelmsford	548000	214800	51.810000000000002	0.14000000000000001
CM22	Chelmsford	553000	220500	51.859999999999999	0.22
CM23	Chelmsford	548700	221500	51.869999999999997	0.16
CM24	Chelmsford	551800	224600	51.890000000000001	0.20000000000000001
CM3	Chelmsford	578500	205500	51.719999999999999	0.57999999999999996
CM4	Chelmsford	565400	200000	51.670000000000002	0.39000000000000001
CM5	Chelmsford	555300	204900	51.719999999999999	0.23999999999999999
CM6	Chelmsford	562900	222500	51.869999999999997	0.35999999999999999
CM7	Chelmsford	574600	225200	51.890000000000001	0.53000000000000003
CM8	Chelmsford	581900	215200	51.799999999999997	0.63
CM9	Chelmsford	586500	208200	51.740000000000002	0.69999999999999996
CO1	Colchester	600200	225200	51.880000000000003	0.91000000000000003
CO10	Colchester	586700	243400	52.049999999999997	0.71999999999999997
CO11	Colchester	611600	231500	51.939999999999998	1.0700000000000001
CO12	Colchester	623700	230900	51.93	1.25
CO13	Colchester	623100	220500	51.829999999999998	1.23
CO14	Colchester	625100	221900	51.850000000000001	1.26
CO15	Colchester	617600	215600	51.789999999999999	1.1499999999999999
CO16	Colchester	615400	218200	51.82	1.1200000000000001
CO2	Colchester	599300	223000	51.859999999999999	0.89000000000000001
CO3	Colchester	597000	224600	51.880000000000003	0.85999999999999999
CO4	Colchester	601100	227200	51.899999999999999	0.92000000000000004
CO5	Colchester	594500	216700	51.810000000000002	0.81999999999999995
CO6	Colchester	591800	228800	51.920000000000002	0.79000000000000004
CO7	Colchester	606800	224900	51.880000000000003	1
CO8	Colchester	590100	234200	51.969999999999999	0.76000000000000001
CO9	Colchester	579300	233300	51.960000000000001	0.60999999999999999
CR0	Croydon	534000	165500	51.369999999999997	-0.070000000000000007
CR2	Croydon	533700	163000	51.350000000000001	-0.080000000000000002
CR3	Croydon	533900	156000	51.280000000000001	-0.080000000000000002
CR4	Croydon	528100	168900	51.399999999999999	-0.14999999999999999
CR5	Croydon	529700	158700	51.310000000000002	-0.13
CR6	Croydon	535800	158400	51.299999999999997	-0.050000000000000003
CR7	Croydon	532000	168000	51.390000000000001	-0.10000000000000001
CR8	Croydon	531600	161400	51.329999999999998	-0.11
CT1	Canterbury	615300	157700	51.270000000000003	1.0800000000000001
CT10	Canterbury	638800	168200	51.359999999999999	1.4299999999999999
CT11	Canterbury	637800	165200	51.329999999999998	1.4099999999999999
CT12	Canterbury	634900	165800	51.340000000000003	1.3700000000000001
CT13	Canterbury	632300	157300	51.259999999999998	1.3300000000000001
CT14	Canterbury	636500	151800	51.210000000000001	1.3799999999999999
CT15	Canterbury	629500	146500	51.170000000000002	1.28
CT16	Canterbury	631000	143100	51.140000000000001	1.3
CT17	Canterbury	630600	141800	51.119999999999997	1.29
CT18	Canterbury	620500	139800	51.109999999999999	1.1499999999999999
CT19	Canterbury	622000	136900	51.079999999999998	1.1699999999999999
CT2	Canterbury	614900	159400	51.289999999999999	1.0800000000000001
CT20	Canterbury	621700	135900	51.07	1.1599999999999999
CT21	Canterbury	615600	134900	51.07	1.0700000000000001
CT3	Canterbury	624000	158100	51.270000000000003	1.21
CT4	Canterbury	614200	151800	51.219999999999999	1.0600000000000001
CT5	Canterbury	611400	166000	51.350000000000001	1.03
CT6	Canterbury	617900	167500	51.359999999999999	1.1299999999999999
CT7	Canterbury	629700	168800	51.369999999999997	1.3
CT8	Canterbury	632500	169900	51.380000000000003	1.3400000000000001
CT9	Canterbury	635900	170400	51.380000000000003	1.3899999999999999
CV1	Coventry	433600	279200	52.409999999999997	-1.5
CV10	Coventry	433900	292100	52.520000000000003	-1.5
CV11	Coventry	437100	291400	52.509999999999998	-1.45
CV12	Coventry	435800	286400	52.469999999999999	-1.47
CV13	Coventry	439700	301800	52.609999999999999	-1.4099999999999999
CV2	Coventry	436400	280700	52.420000000000002	-1.46
CV21	Coventry	449400	274700	52.359999999999999	-1.27
CV22	Coventry	448600	273300	52.350000000000001	-1.28
CV23	Coventry	447100	274000	52.359999999999999	-1.3
CV3	Coventry	435300	277400	52.390000000000001	-1.48
CV31	Coventry	432500	264600	52.270000000000003	-1.52
CV32	Coventry	432000	266600	52.289999999999999	-1.53
CV33	Coventry	435200	262300	52.25	-1.48
CV34	Coventry	428700	265100	52.280000000000001	-1.5700000000000001
CV35	Coventry	427700	259100	52.219999999999999	-1.5900000000000001
CV36	Coventry	425700	241100	52.060000000000002	-1.6200000000000001
CV37	Coventry	419600	254200	52.18	-1.71
CV4	Coventry	429600	277900	52.390000000000001	-1.5600000000000001
CV47	Coventry	442000	259700	52.229999999999997	-1.3799999999999999
CV5	Coventry	430600	279500	52.409999999999997	-1.55
CV6	Coventry	433500	281700	52.43	-1.5
CV7	Coventry	429700	283000	52.439999999999998	-1.5600000000000001
CV8	Coventry	431100	272700	52.350000000000001	-1.54
CV9	Coventry	429900	298700	52.579999999999998	-1.55
CW1	Crewe	370900	356300	53.100000000000001	-2.4300000000000002
CW10	Crewe	370200	365900	53.18	-2.4399999999999999
CW11	Crewe	375600	360700	53.140000000000001	-2.3599999999999999
CW12	Crewe	385900	363100	53.159999999999997	-2.21
CW2	Crewe	370100	353900	53.079999999999998	-2.4399999999999999
CW3	Crewe	372800	344800	53	-2.3999999999999999
CW4	Crewe	376800	367800	53.200000000000003	-2.3399999999999999
CW5	Crewe	365100	351800	53.060000000000002	-2.52
CW6	Crewe	355500	363000	53.159999999999997	-2.6600000000000001
CW7	Crewe	364800	366100	53.189999999999998	-2.52
CW8	Crewe	362400	373100	53.25	-2.5600000000000001
CW9	Crewe	366600	373700	53.25	-2.5
DA1	Dartford	553500	174300	51.439999999999998	0.20999999999999999
DA10	Dartford	560400	174300	51.439999999999998	0.29999999999999999
DA11	Dartford	563600	173300	51.43	0.34999999999999998
DA12	Dartford	566000	172600	51.420000000000002	0.38
DA13	Dartford	563900	167500	51.380000000000003	0.34999999999999998
DA14	Dartford	546900	171700	51.420000000000002	0.11
DA15	Dartford	545900	173400	51.439999999999998	0.10000000000000001
DA16	Dartford	546500	176100	51.460000000000001	0.10000000000000001
DA17	Dartford	549200	178700	51.479999999999997	0.14000000000000001
DA18	Dartford	548800	179200	51.490000000000002	0.14000000000000001
DA2	Dartford	555300	172700	51.43	0.23000000000000001
DA3	Dartford	560700	167600	51.380000000000003	0.31
DA4	Dartford	555300	168200	51.390000000000001	0.23000000000000001
DA5	Dartford	549200	173500	51.439999999999998	0.14000000000000001
DA6	Dartford	548700	175100	51.450000000000003	0.14000000000000001
DA7	Dartford	549100	176300	51.460000000000001	0.14000000000000001
DA8	Dartford	551200	177500	51.469999999999999	0.17000000000000001
DA9	Dartford	558400	174600	51.439999999999998	0.28000000000000003
DD1	Dundee	339800	730300	56.460000000000001	-2.9700000000000002
DD10	Dundee	373900	761800	56.740000000000002	-2.4199999999999999
DD11	Dundee	363300	742500	56.57	-2.5899999999999999
DD2	Dundee	336700	731300	56.469999999999999	-3.02
DD3	Dundee	339100	732700	56.479999999999997	-2.98
DD4	Dundee	342400	732600	56.479999999999997	-2.9300000000000002
DD5	Dundee	346900	732100	56.469999999999999	-2.8599999999999999
DD6	Dundee	342900	727600	56.43	-2.9199999999999999
DD7	Dundee	355800	734800	56.5	-2.71
DD8	Dundee	343500	752000	56.649999999999999	-2.9199999999999999
DD9	Dundee	359200	762000	56.740000000000002	-2.6600000000000001
DE1	Derby	435300	336000	52.920000000000002	-1.47
DE11	Derby	430100	319700	52.770000000000003	-1.55
DE12	Derby	430200	314300	52.719999999999999	-1.55
DE13	Derby	421000	323400	52.799999999999997	-1.6799999999999999
DE14	Derby	424300	323100	52.799999999999997	-1.6399999999999999
DE15	Derby	426400	322500	52.789999999999999	-1.6000000000000001
DE21	Derby	438200	337500	52.93	-1.4299999999999999
DE22	Derby	433900	337500	52.93	-1.49
DE23	Derby	434000	333900	52.899999999999999	-1.49
DE24	Derby	436900	332700	52.890000000000001	-1.45
DE3	Derby	430900	334700	52.899999999999999	-1.54
DE4	Derby	429200	359000	53.119999999999997	-1.5600000000000001
DE45	Derby	421600	368700	53.210000000000001	-1.6699999999999999
DE5	Derby	440100	349900	53.039999999999999	-1.3999999999999999
DE55	Derby	442100	356200	53.100000000000001	-1.3700000000000001
DE56	Derby	435300	347300	53.020000000000003	-1.47
DE6	Derby	419000	344100	52.990000000000002	-1.71
DE65	Derby	426300	330000	52.859999999999999	-1.6100000000000001
DE7	Derby	445600	341900	52.969999999999999	-1.3200000000000001
DE72	Derby	443100	333100	52.890000000000001	-1.3500000000000001
DE73	Derby	438000	327900	52.840000000000003	-1.4299999999999999
DE74	Derby	445200	327600	52.840000000000003	-1.3300000000000001
DE75	Derby	443400	346400	53.009999999999998	-1.3500000000000001
DG1	Dumfries	299100	576600	55.07	-3.5800000000000001
DG10	Dumfries	308800	603800	55.32	-3.4300000000000002
DG11	Dumfries	314800	580700	55.109999999999999	-3.3300000000000001
DG12	Dumfries	320000	566800	54.990000000000002	-3.25
DG13	Dumfries	334500	587000	55.170000000000002	-3.02
DG14	Dumfries	337100	576700	55.079999999999998	-2.98
DG16	Dumfries	331700	567500	54.990000000000002	-3.0600000000000001
DG2	Dumfries	294200	575700	55.060000000000002	-3.6499999999999999
DG3	Dumfries	285600	595100	55.229999999999997	-3.79
DG4	Dumfries	276300	610800	55.369999999999997	-3.9500000000000002
DG5	Dumfries	284000	560100	54.920000000000002	-3.8100000000000001
DG6	Dumfries	268000	551100	54.829999999999998	-4.0499999999999998
DG7	Dumfries	271200	565500	54.960000000000001	-4.0099999999999998
DG8	Dumfries	238600	556000	54.869999999999997	-4.5099999999999998
DG9	Dumfries	206200	557900	54.869999999999997	-5.0199999999999996
DH1	Durham	427900	543000	54.780000000000001	-1.5600000000000001
DH2	Durham	425900	551700	54.859999999999999	-1.5900000000000001
DH3	Durham	427800	553100	54.869999999999997	-1.5600000000000001
DH4	Durham	432700	551200	54.850000000000001	-1.49
DH5	Durham	435100	547800	54.82	-1.45
DH6	Durham	434500	539900	54.75	-1.46
DH7	Durham	421600	543900	54.789999999999999	-1.6599999999999999
DH8	Durham	410000	551200	54.850000000000001	-1.8400000000000001
DH9	Durham	418800	552600	54.859999999999999	-1.7
DL1	Darlington	430000	515100	54.530000000000001	-1.53
DL10	Darlington	420100	502100	54.409999999999997	-1.6899999999999999
DL11	Darlington	408100	504800	54.43	-1.8700000000000001
DL12	Darlington	401000	519700	54.57	-1.98
DL13	Darlington	403000	535700	54.710000000000001	-1.95
DL14	Darlington	420000	528600	54.649999999999999	-1.6899999999999999
DL15	Darlington	417500	535000	54.710000000000001	-1.72
DL16	Darlington	425500	533800	54.689999999999998	-1.6000000000000001
DL17	Darlington	429600	531900	54.68	-1.54
DL2	Darlington	425800	514900	54.520000000000003	-1.6000000000000001
DL3	Darlington	427800	515300	54.530000000000001	-1.5700000000000001
DL4	Darlington	423000	526200	54.630000000000003	-1.6399999999999999
DL5	Darlington	427400	524800	54.609999999999999	-1.5700000000000001
DL6	Darlington	439700	497400	54.369999999999997	-1.3799999999999999
DL7	Darlington	433500	493700	54.329999999999998	-1.48
DL8	Darlington	414000	488600	54.289999999999999	-1.78
DL9	Darlington	418900	497800	54.369999999999997	-1.7
DN1	Doncaster	457700	403200	53.520000000000003	-1.1200000000000001
DN10	Doncaster	470200	392800	53.420000000000002	-0.93999999999999995
DN11	Doncaster	460900	395400	53.450000000000003	-1.0800000000000001
DN12	Doncaster	451700	398800	53.479999999999997	-1.22
DN14	Doncaster	470200	424000	53.700000000000003	-0.93000000000000005
DN15	Doncaster	489300	414000	53.609999999999999	-0.65000000000000002
DN16	Doncaster	490100	408800	53.560000000000002	-0.64000000000000001
DN17	Doncaster	486000	409200	53.57	-0.69999999999999996
DN18	Doncaster	502600	421600	53.68	-0.44
DN19	Doncaster	508400	422100	53.68	-0.34999999999999998
DN2	Doncaster	459500	404400	53.530000000000001	-1.1000000000000001
DN20	Doncaster	499000	407800	53.549999999999997	-0.5
DN21	Doncaster	486300	392200	53.409999999999997	-0.69999999999999996
DN22	Doncaster	471500	381300	53.32	-0.92000000000000004
DN3	Doncaster	462400	405900	53.539999999999999	-1.05
DN31	Doncaster	526700	409900	53.57	-0.080000000000000002
DN32	Doncaster	527900	409100	53.560000000000002	-0.059999999999999998
DN33	Doncaster	526100	406500	53.539999999999999	-0.089999999999999997
DN34	Doncaster	525100	408400	53.549999999999997	-0.11
DN35	Doncaster	530100	408300	53.549999999999997	-0.029999999999999999
DN36	Doncaster	530200	403400	53.509999999999998	-0.029999999999999999
DN37	Doncaster	523600	406500	53.539999999999999	-0.13
DN38	Doncaster	506500	408400	53.560000000000002	-0.39000000000000001
DN39	Doncaster	510200	414700	53.609999999999999	-0.33000000000000002
DN4	Doncaster	458300	401400	53.5	-1.1200000000000001
DN40	Doncaster	517500	415300	53.619999999999997	-0.22
DN41	Doncaster	519500	411200	53.579999999999998	-0.19
DN5	Doncaster	454900	404900	53.530000000000001	-1.1699999999999999
DN6	Doncaster	454500	411400	53.590000000000003	-1.1699999999999999
DN7	Doncaster	465200	409900	53.579999999999998	-1.01
DN8	Doncaster	469100	413600	53.609999999999999	-0.94999999999999996
DN9	Doncaster	473400	401700	53.5	-0.89000000000000001
DT1	Dorchester	368900	90300	50.710000000000001	-2.4399999999999999
DT10	Dorchester	376600	115400	50.93	-2.3300000000000001
DT11	Dorchester	387300	106900	50.859999999999999	-2.1800000000000002
DT2	Dorchester	368000	94600	50.740000000000002	-2.4500000000000002
DT3	Dorchester	367000	82500	50.640000000000001	-2.46
DT4	Dorchester	367200	79000	50.600000000000001	-2.46
DT5	Dorchester	368800	72100	50.539999999999999	-2.4399999999999999
DT6	Dorchester	345300	93600	50.729999999999997	-2.77
DT7	Dorchester	333200	92600	50.719999999999999	-2.9399999999999999
DT8	Dorchester	346600	102200	50.810000000000002	-2.75
DT9	Dorchester	363800	115900	50.939999999999998	-2.5099999999999998
DY1	Dudley	393500	291000	52.509999999999998	-2.0899999999999999
DY10	Dudley	384700	276500	52.380000000000003	-2.2200000000000002
DY11	Dudley	382300	276400	52.380000000000003	-2.2599999999999998
DY12	Dudley	377600	276500	52.380000000000003	-2.3199999999999998
DY13	Dudley	380900	271000	52.329999999999998	-2.2799999999999998
DY14	Dudley	368500	275900	52.380000000000003	-2.46
DY2	Dudley	394500	288800	52.490000000000002	-2.0800000000000001
DY3	Dudley	391300	292500	52.530000000000001	-2.1200000000000001
DY4	Dudley	396400	292800	52.530000000000001	-2.0499999999999998
DY5	Dudley	391700	287000	52.479999999999997	-2.1200000000000001
DY6	Dudley	388900	289000	52.490000000000002	-2.1600000000000001
DY7	Dudley	384800	285400	52.460000000000001	-2.2200000000000002
DY8	Dudley	389500	284700	52.460000000000001	-2.1499999999999999
DY9	Dudley	391700	282000	52.43	-2.1200000000000001
E1	London	534700	181700	51.509999999999998	-0.050000000000000003
E10	London	537800	187400	51.560000000000002	-0.01
E11	London	539600	187400	51.560000000000002	0.01
E12	London	542400	185500	51.549999999999997	0.050000000000000003
E13	London	540600	182900	51.520000000000003	0.02
E14	London	537500	180500	51.5	-0.01
E15	London	538900	184200	51.530000000000001	0.0030000000000000001
E16	London	540600	181100	51.509999999999998	0.02
E17	London	537300	189400	51.579999999999998	-0.01
E18	London	540400	190100	51.590000000000003	0.02
E1W	London	534800	180600	51.5	-0.050000000000000003
E2	London	534500	183000	51.520000000000003	-0.059999999999999998
E3	London	537000	182900	51.520000000000003	-0.02
E4	London	538200	193400	51.619999999999997	-0.0030000000000000001
E5	London	535000	186300	51.549999999999997	-0.050000000000000003
E6	London	542600	182800	51.520000000000003	0.050000000000000003
E7	London	540600	185100	51.539999999999999	0.02
E8	London	534300	184400	51.539999999999999	-0.059999999999999998
E9	London	535700	184500	51.539999999999999	-0.040000000000000001
EC1	London	531700	182200	51.520000000000003	-0.10000000000000001
EC1A	London	531600	181900	51.520000000000003	-0.10000000000000001
EC1M	London	531700	182000	51.520000000000003	-0.10000000000000001
EC1N	London	531300	181900	51.520000000000003	-0.10000000000000001
EC1R	London	531300	182400	51.520000000000003	-0.10000000000000001
EC1V	London	532000	182500	51.520000000000003	-0.089999999999999997
EC1Y	London	532300	182200	51.520000000000003	-0.089999999999999997
EC2	London	532600	181900	51.520000000000003	-0.080000000000000002
EC2A	London	532800	182200	51.520000000000003	-0.080000000000000002
EC2M	London	532800	181700	51.509999999999998	-0.080000000000000002
EC2N	London	532800	181500	51.509999999999998	-0.080000000000000002
EC2R	London	532400	181500	51.509999999999998	-0.089999999999999997
EC2V	London	532300	181400	51.509999999999998	-0.089999999999999997
EC2Y	London	532100	181900	51.520000000000003	-0.089999999999999997
EC3	London	533000	181200	51.509999999999998	-0.080000000000000002
EC3A	London	533100	181400	51.509999999999998	-0.080000000000000002
EC3M	London	533000	181100	51.509999999999998	-0.080000000000000002
EC3N	London	533300	181100	51.509999999999998	-0.070000000000000007
EC3P	London	531700	181900	51.520000000000003	-0.10000000000000001
EC3R	London	532900	181000	51.509999999999998	-0.080000000000000002
EC3V	London	532800	181200	51.509999999999998	-0.080000000000000002
EC4	London	531800	181300	51.509999999999998	-0.10000000000000001
EC4A	London	531300	181400	51.509999999999998	-0.10000000000000001
EC4M	London	531800	181300	51.509999999999998	-0.10000000000000001
EC4N	London	532300	181300	51.509999999999998	-0.089999999999999997
EC4R	London	532400	181000	51.509999999999998	-0.089999999999999997
EC4V	London	531900	181100	51.509999999999998	-0.10000000000000001
EC4Y	London	531300	181200	51.509999999999998	-0.10000000000000001
EH1	Edinburgh	325800	673900	55.950000000000003	-3.1800000000000002
EH10	Edinburgh	324400	670400	55.920000000000002	-3.21
EH11	Edinburgh	322000	671900	55.93	-3.2400000000000002
EH12	Edinburgh	320600	672900	55.939999999999998	-3.27
EH13	Edinburgh	322400	669000	55.899999999999999	-3.2400000000000002
EH14	Edinburgh	319800	669200	55.909999999999997	-3.2799999999999998
EH15	Edinburgh	330600	673200	55.939999999999998	-3.1099999999999999
EH16	Edinburgh	327900	670500	55.920000000000002	-3.1499999999999999
EH17	Edinburgh	328600	668800	55.899999999999999	-3.1400000000000001
EH18	Edinburgh	329800	665400	55.869999999999997	-3.1200000000000001
EH19	Edinburgh	330900	665000	55.869999999999997	-3.1000000000000001
EH2	Edinburgh	325400	674100	55.950000000000003	-3.1899999999999999
EH20	Edinburgh	327700	665700	55.869999999999997	-3.1499999999999999
EH21	Edinburgh	334700	672200	55.93	-3.04
EH22	Edinburgh	333700	666200	55.880000000000003	-3.0600000000000001
EH23	Edinburgh	334200	661200	55.829999999999998	-3.0499999999999998
EH24	Edinburgh	329100	662500	55.850000000000001	-3.1299999999999999
EH25	Edinburgh	326500	663400	55.850000000000001	-3.1699999999999999
EH26	Edinburgh	323400	660600	55.829999999999998	-3.2200000000000002
EH27	Edinburgh	311000	667300	55.890000000000001	-3.4199999999999999
EH28	Edinburgh	313400	671700	55.93	-3.3799999999999999
EH29	Edinburgh	312700	674600	55.950000000000003	-3.3900000000000001
EH3	Edinburgh	325100	674100	55.950000000000003	-3.2000000000000002
EH30	Edinburgh	313700	677700	55.979999999999997	-3.3799999999999999
EH31	Edinburgh	348500	682900	56.030000000000001	-2.8199999999999998
EH32	Edinburgh	340800	675400	55.960000000000001	-2.9399999999999999
EH33	Edinburgh	341000	672500	55.939999999999998	-2.9399999999999999
EH34	Edinburgh	345000	668800	55.899999999999999	-2.8799999999999999
EH35	Edinburgh	341100	669000	55.909999999999997	-2.9399999999999999
EH36	Edinburgh	346700	662900	55.850000000000001	-2.8500000000000001
EH37	Edinburgh	340000	663600	55.859999999999999	-2.96
EH38	Edinburgh	339800	655200	55.780000000000001	-2.96
EH39	Edinburgh	354500	684100	56.039999999999999	-2.73
EH4	Edinburgh	321500	675100	55.960000000000001	-3.25
EH40	Edinburgh	359100	677700	55.990000000000002	-2.6499999999999999
EH41	Edinburgh	351600	673100	55.939999999999998	-2.77
EH42	Edinburgh	367300	678000	55.990000000000002	-2.52
EH43	Edinburgh	336400	637200	55.619999999999997	-3.0099999999999998
EH44	Edinburgh	332900	636800	55.619999999999997	-3.0600000000000001
EH45	Edinburgh	325000	640800	55.649999999999999	-3.1899999999999999
EH46	Edinburgh	315300	650100	55.729999999999997	-3.3500000000000001
EH47	Edinburgh	295900	664200	55.859999999999999	-3.6600000000000001
EH48	Edinburgh	296000	668800	55.899999999999999	-3.6600000000000001
EH49	Edinburgh	300300	677100	55.969999999999999	-3.5899999999999999
EH5	Edinburgh	324100	676400	55.969999999999999	-3.21
EH51	Edinburgh	300000	681000	56.009999999999998	-3.6000000000000001
EH52	Edinburgh	307400	672600	55.93	-3.48
EH53	Edinburgh	307700	667700	55.890000000000001	-3.4700000000000002
EH54	Edinburgh	304700	667600	55.890000000000001	-3.52
EH55	Edinburgh	301600	662700	55.840000000000003	-3.5699999999999998
EH6	Edinburgh	326700	676000	55.969999999999999	-3.1699999999999999
EH7	Edinburgh	327300	674800	55.960000000000001	-3.1600000000000001
EH8	Edinburgh	327400	673500	55.939999999999998	-3.1600000000000001
EH9	Edinburgh	326000	671800	55.93	-3.1800000000000002
EN1	Enfield	533700	196800	51.649999999999999	-0.059999999999999998
EN10	Enfield	536700	206500	51.740000000000002	-0.02
EN11	Enfield	537500	209300	51.759999999999998	-0.0070000000000000001
EN2	Enfield	532000	197300	51.649999999999999	-0.089999999999999997
EN3	Enfield	535700	197400	51.649999999999999	-0.029999999999999999
EN4	Enfield	527300	196000	51.640000000000001	-0.16
EN5	Enfield	524900	196100	51.640000000000001	-0.19
EN6	Enfield	526000	201700	51.689999999999998	-0.17000000000000001
EN7	Enfield	533600	203100	51.710000000000001	-0.059999999999999998
EN8	Enfield	536000	201800	51.689999999999998	-0.029999999999999999
EN9	Enfield	539200	201500	51.689999999999998	0.01
EX1	Exeter	293800	92900	50.719999999999999	-3.5
EX10	Exeter	312100	88900	50.689999999999998	-3.2400000000000002
EX11	Exeter	309200	94900	50.740000000000002	-3.2799999999999998
EX12	Exeter	323700	90200	50.700000000000003	-3.0800000000000001
EX13	Exeter	329000	99100	50.780000000000001	-3
EX14	Exeter	316200	102200	50.810000000000002	-3.1800000000000002
EX15	Exeter	305800	109500	50.869999999999997	-3.3300000000000001
EX16	Exeter	295200	114800	50.920000000000002	-3.4900000000000002
EX17	Exeter	280100	102800	50.810000000000002	-3.7000000000000002
EX18	Exeter	267300	113100	50.899999999999999	-3.8799999999999999
EX19	Exeter	259000	110600	50.869999999999997	-4
EX2	Exeter	292900	91200	50.710000000000001	-3.5099999999999998
EX20	Exeter	257600	96500	50.75	-4.0099999999999998
EX21	Exeter	244400	103000	50.799999999999997	-4.2000000000000002
EX22	Exeter	233300	105900	50.82	-4.3600000000000003
EX23	Exeter	221600	105800	50.82	-4.5300000000000002
EX24	Exeter	323200	93800	50.729999999999997	-3.0800000000000001
EX3	Exeter	297000	88500	50.68	-3.4500000000000002
EX31	Exeter	255500	133900	51.079999999999998	-4.0599999999999996
EX32	Exeter	258600	132200	51.07	-4.0099999999999998
EX33	Exeter	248200	137200	51.109999999999999	-4.1600000000000001
EX34	Exeter	253100	146500	51.189999999999998	-4.0999999999999996
EX35	Exeter	272400	148800	51.219999999999999	-3.8199999999999998
EX36	Exeter	274300	125700	51.009999999999998	-3.79
EX37	Exeter	263000	121800	50.969999999999999	-3.9500000000000002
EX38	Exeter	248900	118300	50.939999999999998	-4.1500000000000004
EX39	Exeter	242500	126300	51.009999999999998	-4.2400000000000002
EX4	Exeter	292300	93500	50.729999999999997	-3.52
EX5	Exeter	298500	96300	50.75	-3.4300000000000002
EX6	Exeter	287200	87700	50.670000000000002	-3.5899999999999999
EX7	Exeter	295800	78000	50.590000000000003	-3.4700000000000002
EX8	Exeter	300900	82100	50.619999999999997	-3.3999999999999999
EX9	Exeter	306500	83000	50.630000000000003	-3.3199999999999998
FK1	Falkirk	288100	678400	55.979999999999997	-3.79
FK10	Falkirk	289300	692800	56.109999999999999	-3.7799999999999998
FK11	Falkirk	285100	696800	56.149999999999999	-3.8500000000000001
FK12	Falkirk	288200	697000	56.149999999999999	-3.7999999999999998
FK13	Falkirk	291900	696700	56.149999999999999	-3.7400000000000002
FK14	Falkirk	296900	698200	56.159999999999997	-3.6600000000000001
FK15	Falkirk	279100	702800	56.200000000000003	-3.9399999999999999
FK16	Falkirk	272200	701700	56.189999999999998	-4.0499999999999998
FK17	Falkirk	262500	707500	56.240000000000002	-4.21
FK18	Falkirk	256100	717100	56.32	-4.3200000000000003
FK19	Falkirk	257100	722200	56.369999999999997	-4.3099999999999996
FK2	Falkirk	290600	680500	56	-3.75
FK20	Falkirk	237700	726900	56.399999999999999	-4.6299999999999999
FK21	Falkirk	257100	732800	56.460000000000001	-4.3099999999999996
FK3	Falkirk	292800	681100	56.009999999999998	-3.71
FK4	Falkirk	281100	679900	55.990000000000002	-3.8999999999999999
FK5	Falkirk	286700	682900	56.020000000000003	-3.8100000000000001
FK6	Falkirk	280700	682600	56.020000000000003	-3.9100000000000001
FK7	Falkirk	280800	691000	56.090000000000003	-3.9100000000000001
FK8	Falkirk	272600	695000	56.130000000000003	-4.0499999999999998
FK9	Falkirk	279500	696100	56.140000000000001	-3.9399999999999999
FY1	Blackpool	331200	436000	53.810000000000002	-3.04
FY2	Blackpool	331700	439300	53.840000000000003	-3.0299999999999998
FY3	Blackpool	332800	436600	53.82	-3.02
